indic_id,enforce_zone_id,metric_enforce_date,is_pilote,maille,is_hist,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-223,D77,2026-12-31,,DEPT,TRUE,,,52.9,,,
IND-223,D78,2022-09-01,,DEPT,TRUE,53.6,53.6,,0,,
IND-223,D78,2023-12-31,,DEPT,TRUE,,,56.2,,,
IND-223,D78,2024-12-31,,DEPT,TRUE,,,58.7,,,
IND-223,D78,2025-12-31,,DEPT,TRUE,,,60.4,,,
IND-223,D78,2026-12-31,,DEPT,TRUE,,,62.1,,,
IND-223,D79,2022-09-01,,DEPT,TRUE,44.4,44.4,,0,,
IND-223,D79,2023-12-31,,DEPT,TRUE,,,47.5,,,
IND-223,D79,2024-12-31,,DEPT,TRUE,,,50.6,,,
IND-223,D79,2025-12-31,,DEPT,TRUE,,,52.6,,,
IND-223,D79,2026-12-31,,DEPT,TRUE,,,54.6,,,
IND-223,D80,2022-09-01,,DEPT,TRUE,39.6,39.6,,0,,
IND-223,D80,2023-12-31,,DEPT,TRUE,,,43,,,
IND-223,D80,2024-12-31,,DEPT,TRUE,,,46.3,,,
IND-223,D80,2025-12-31,,DEPT,TRUE,,,48.5,,,
IND-223,D80,2026-12-31,,DEPT,TRUE,,,50.7,,,
IND-223,D81,2022-09-01,,DEPT,TRUE,43.4,43.4,,0,,
IND-223,D81,2023-12-31,,DEPT,TRUE,,,46.6,,,
IND-223,D81,2024-12-31,,DEPT,TRUE,,,49.7,,,
IND-223,D81,2025-12-31,,DEPT,TRUE,,,51.7,,,
IND-223,D81,2026-12-31,,DEPT,TRUE,,,53.8,,,
IND-223,D82,2022-09-01,,DEPT,TRUE,41.3,41.3,,0,,
IND-223,D82,2023-12-31,,DEPT,TRUE,,,44.6,,,
IND-223,D82,2024-12-31,,DEPT,TRUE,,,47.8,,,
IND-223,D82,2025-12-31,,DEPT,TRUE,,,49.9,,,
IND-223,D82,2026-12-31,,DEPT,TRUE,,,52.1,,,
IND-223,D83,2022-09-01,,DEPT,TRUE,44.1,44.1,,0,,
IND-223,D83,2023-12-31,,DEPT,TRUE,,,47.2,,,
IND-223,D83,2024-12-31,,DEPT,TRUE,,,50.3,,,
IND-223,D83,2025-12-31,,DEPT,TRUE,,,52.3,,,
IND-223,D83,2026-12-31,,DEPT,TRUE,,,54.3,,,
IND-223,D84,2022-09-01,,DEPT,TRUE,43.7,43.7,,0,,
IND-223,D84,2023-12-31,,DEPT,TRUE,,,46.9,,,
IND-223,D84,2024-12-31,,DEPT,TRUE,,,49.9,,,
IND-223,D84,2025-12-31,,DEPT,TRUE,,,52,,,
IND-223,D84,2026-12-31,,DEPT,TRUE,,,54,,,
IND-223,D85,2022-09-01,,DEPT,TRUE,49.5,49.5,,0,,
IND-223,D85,2023-12-31,,DEPT,TRUE,,,52.3,,,
IND-223,D85,2024-12-31,,DEPT,TRUE,,,55.1,,,
IND-223,D85,2025-12-31,,DEPT,TRUE,,,56.9,,,
IND-223,D85,2026-12-31,,DEPT,TRUE,,,58.8,,,
IND-223,D86,2022-09-01,,DEPT,TRUE,43.5,43.5,,0,,
IND-223,D86,2023-12-31,,DEPT,TRUE,,,46.7,,,
IND-223,D86,2024-12-31,,DEPT,TRUE,,,49.8,,,
IND-223,D86,2025-12-31,,DEPT,TRUE,,,51.8,,,
IND-223,D86,2026-12-31,,DEPT,TRUE,,,53.9,,,
IND-223,D87,2022-09-01,,DEPT,TRUE,45.5,45.5,,0,,
IND-223,D87,2023-12-31,,DEPT,TRUE,,,48.6,,,
IND-223,D87,2024-12-31,,DEPT,TRUE,,,51.5,,,
IND-223,D87,2025-12-31,,DEPT,TRUE,,,53.5,,,
IND-223,D87,2026-12-31,,DEPT,TRUE,,,55.5,,,
IND-223,D88,2022-09-01,,DEPT,TRUE,45.6,45.6,,0,,
IND-223,D88,2023-12-31,,DEPT,TRUE,,,48.7,,,
IND-223,D88,2024-12-31,,DEPT,TRUE,,,51.6,,,
IND-223,D88,2025-12-31,,DEPT,TRUE,,,53.6,,,
IND-223,D88,2026-12-31,,DEPT,TRUE,,,55.6,,,
IND-223,D89,2022-09-01,,DEPT,TRUE,41,41,,0,,
IND-223,D89,2023-12-31,,DEPT,TRUE,,,44.3,,,
IND-223,D89,2024-12-31,,DEPT,TRUE,,,47.5,,,
IND-223,D89,2025-12-31,,DEPT,TRUE,,,49.7,,,
IND-223,D89,2026-12-31,,DEPT,TRUE,,,51.8,,,
IND-223,D90,2022-09-01,,DEPT,TRUE,48.6,48.6,,0,,
IND-223,D90,2023-12-31,,DEPT,TRUE,,,51.5,,,
IND-223,D90,2024-12-31,,DEPT,TRUE,,,54.3,,,
IND-223,D90,2025-12-31,,DEPT,TRUE,,,56.2,,,
IND-223,D90,2026-12-31,,DEPT,TRUE,,,58,,,
IND-223,D91,2022-09-01,,DEPT,TRUE,41.9,41.9,,0,,
IND-223,D91,2023-12-31,,DEPT,TRUE,,,45.2,,,
IND-223,D91,2024-12-31,,DEPT,TRUE,,,48.3,,,
IND-223,D91,2025-12-31,,DEPT,TRUE,,,50.4,,,
IND-223,D91,2026-12-31,,DEPT,TRUE,,,52.5,,,
IND-223,D92,2022-09-01,,DEPT,TRUE,55.5,55.5,,0,,
IND-223,D92,2023-12-31,,DEPT,TRUE,,,58,,,
IND-223,D92,2024-12-31,,DEPT,TRUE,,,60.4,,,
IND-223,D92,2025-12-31,,DEPT,TRUE,,,62,,,
IND-223,D92,2026-12-31,,DEPT,TRUE,,,63.7,,,
IND-223,D93,2022-09-01,,DEPT,TRUE,32.6,32.6,,0,,
IND-223,D93,2023-12-31,,DEPT,TRUE,,,36.4,,,
IND-223,D93,2024-12-31,,DEPT,TRUE,,,40.1,,,
IND-223,D93,2025-12-31,,DEPT,TRUE,,,42.5,,,
IND-223,D93,2026-12-31,,DEPT,TRUE,,,45,,,
IND-223,D94,2022-09-01,,DEPT,TRUE,45.9,45.9,,0,,
IND-223,D94,2023-12-31,,DEPT,TRUE,,,48.9,,,
IND-223,D94,2024-12-31,,DEPT,TRUE,,,51.9,,,
IND-223,D94,2025-12-31,,DEPT,TRUE,,,53.9,,,
IND-223,D94,2026-12-31,,DEPT,TRUE,,,55.8,,,
IND-223,D95,2022-09-01,,DEPT,TRUE,38.7,38.7,,0,,
IND-223,D95,2023-12-31,,DEPT,TRUE,,,42.1,,,
IND-223,D95,2024-12-31,,DEPT,TRUE,,,45.5,,,
IND-223,D95,2025-12-31,,DEPT,TRUE,,,47.7,,,
IND-223,D95,2026-12-31,,DEPT,TRUE,,,49.9,,,
IND-223,D971,2022-09-01,,DEPT,TRUE,26.6,26.6,,0,,
IND-223,D971,2023-12-31,,DEPT,TRUE,,,30.7,,,
IND-223,D971,2024-12-31,,DEPT,TRUE,,,34.7,,,
IND-223,D971,2025-12-31,,DEPT,TRUE,,,37.4,,,
IND-223,D971,2026-12-31,,DEPT,TRUE,,,40.1,,,
IND-223,D972,2022-09-01,,DEPT,TRUE,30.6,30.6,,0,,
IND-223,D972,2023-12-31,,DEPT,TRUE,,,34.5,,,
IND-223,D972,2024-12-31,,DEPT,TRUE,,,38.3,,,
IND-223,D972,2025-12-31,,DEPT,TRUE,,,40.8,,,
IND-223,D972,2026-12-31,,DEPT,TRUE,,,43.3,,,
IND-223,D973,2022-09-01,,DEPT,TRUE,11.1,11.1,,0,,
IND-223,D973,2023-12-31,,DEPT,TRUE,,,16.1,,,
IND-223,D973,2024-12-31,,DEPT,TRUE,,,20.9,,,
IND-223,D973,2025-12-31,,DEPT,TRUE,,,24.2,,,
IND-223,D973,2026-12-31,,DEPT,TRUE,,,27.4,,,
IND-223,D974,2022-09-01,,DEPT,TRUE,29,29,,0,,
IND-223,D974,2023-12-31,,DEPT,TRUE,,,33,,,
IND-223,D974,2024-12-31,,DEPT,TRUE,,,36.9,,,
IND-223,D974,2025-12-31,,DEPT,TRUE,,,39.4,,,
IND-223,D974,2026-12-31,,DEPT,TRUE,,,42,,,
IND-223,D976,2022-09-01,,DEPT,TRUE,4.8,4.8,,0,,
IND-223,D976,2023-12-31,,DEPT,TRUE,,,10.2,,,
IND-223,D976,2024-12-31,,DEPT,TRUE,,,15.3,,,
IND-223,D976,2025-12-31,,DEPT,TRUE,,,18.8,,,
IND-223,D976,2026-12-31,,DEPT,TRUE,,,22.3,,,
IND-223,FRANCE,2022-09-01,,NAT,TRUE,44.9,44.9,,0,,
IND-223,FRANCE,2023-12-31,,NAT,TRUE,,,48,,,
IND-223,FRANCE,2024-12-31,,NAT,TRUE,,,51,,,
IND-223,FRANCE,2025-12-31,,NAT,TRUE,,,53,,,
IND-223,FRANCE,2026-12-31,,NAT,TRUE,,,55,,,
IND-223,R01,2022-09-01,,REG,TRUE,25.6,25.6,,0,,
IND-223,R01,2023-12-31,,REG,TRUE,,,29.8,,,
IND-223,R01,2024-12-31,,REG,TRUE,,,33.8,,,
IND-223,R01,2025-12-31,,REG,TRUE,,,36.5,,,
IND-223,R01,2026-12-31,,REG,TRUE,,,39.2,,,
IND-223,R02,2022-09-01,,REG,TRUE,30.6,30.6,,0,,
IND-223,R02,2023-12-31,,REG,TRUE,,,34.5,,,
IND-223,R02,2024-12-31,,REG,TRUE,,,38.3,,,
IND-223,R02,2025-12-31,,REG,TRUE,,,40.8,,,
IND-223,R02,2026-12-31,,REG,TRUE,,,43.3,,,
IND-223,R03,2022-09-01,,REG,TRUE,11.1,11.1,,0,,
IND-223,R03,2023-12-31,,REG,TRUE,,,16.1,,,
IND-223,R03,2024-12-31,,REG,TRUE,,,20.9,,,
IND-223,R03,2025-12-31,,REG,TRUE,,,24.2,,,
IND-223,R03,2026-12-31,,REG,TRUE,,,27.4,,,
IND-223,R04,2022-09-01,,REG,TRUE,29,29,,0,,
IND-223,R04,2023-12-31,,REG,TRUE,,,33,,,
IND-223,R04,2024-12-31,,REG,TRUE,,,36.9,,,
IND-223,R04,2025-12-31,,REG,TRUE,,,39.4,,,
IND-223,R04,2026-12-31,,REG,TRUE,,,42,,,
IND-223,R06,2022-09-01,,REG,TRUE,4.8,4.8,,0,,
IND-223,R06,2023-12-31,,REG,TRUE,,,10.2,,,
IND-223,R06,2024-12-31,,REG,TRUE,,,15.3,,,
IND-223,R06,2025-12-31,,REG,TRUE,,,18.8,,,
IND-223,R06,2026-12-31,,REG,TRUE,,,22.3,,,
IND-223,R11,2022-09-01,,REG,TRUE,46.2,46.2,,0,,
IND-223,R11,2023-12-31,,REG,TRUE,,,49.2,,,
IND-223,R11,2024-12-31,,REG,TRUE,,,52.2,,,
IND-223,R11,2025-12-31,,REG,TRUE,,,54.1,,,
IND-223,R11,2026-12-31,,REG,TRUE,,,56.1,,,
IND-223,R24,2022-09-01,,REG,TRUE,43.9,43.9,,0,,
IND-223,R24,2023-12-31,,REG,TRUE,,,47.1,,,
IND-223,R24,2024-12-31,,REG,TRUE,,,50.1,,,
IND-223,R24,2025-12-31,,REG,TRUE,,,52.1,,,
IND-223,R24,2026-12-31,,REG,TRUE,,,54.2,,,
IND-223,R27,2022-09-01,,REG,TRUE,45.7,45.7,,0,,
IND-223,R27,2023-12-31,,REG,TRUE,,,48.8,,,
IND-223,R27,2024-12-31,,REG,TRUE,,,51.7,,,
IND-223,R27,2025-12-31,,REG,TRUE,,,53.7,,,
IND-223,R27,2026-12-31,,REG,TRUE,,,55.7,,,
IND-223,R28,2022-09-01,,REG,TRUE,42.5,42.5,,0,,
IND-223,R28,2023-12-31,,REG,TRUE,,,45.7,,,
IND-223,R28,2024-12-31,,REG,TRUE,,,48.9,,,
IND-223,R28,2025-12-31,,REG,TRUE,,,51,,,
IND-223,R28,2026-12-31,,REG,TRUE,,,53,,,
IND-223,R32,2022-09-01,,REG,TRUE,40.8,40.8,,0,,
IND-223,R32,2023-12-31,,REG,TRUE,,,44.1,,,
IND-223,R32,2024-12-31,,REG,TRUE,,,47.4,,,
IND-223,R32,2025-12-31,,REG,TRUE,,,49.5,,,
IND-223,R32,2026-12-31,,REG,TRUE,,,51.7,,,
IND-223,R44,2022-09-01,,REG,TRUE,46.2,46.2,,0,,
IND-223,R44,2023-12-31,,REG,TRUE,,,49.2,,,
IND-223,R44,2024-12-31,,REG,TRUE,,,52.2,,,
IND-223,R44,2025-12-31,,REG,TRUE,,,54.1,,,
IND-223,R44,2026-12-31,,REG,TRUE,,,56.1,,,
IND-223,R52,2022-09-01,,REG,TRUE,49.1,49.1,,0,,
IND-223,R52,2023-12-31,,REG,TRUE,,,52,,,
IND-223,R52,2024-12-31,,REG,TRUE,,,54.7,,,
IND-223,R52,2025-12-31,,REG,TRUE,,,56.6,,,
IND-223,R52,2026-12-31,,REG,TRUE,,,58.4,,,
IND-223,R53,2022-09-01,,REG,TRUE,50.5,50.5,,0,,
IND-223,R53,2023-12-31,,REG,TRUE,,,53.3,,,
IND-223,R53,2024-12-31,,REG,TRUE,,,56,,,
IND-223,R53,2025-12-31,,REG,TRUE,,,57.8,,,
IND-223,R53,2026-12-31,,REG,TRUE,,,59.6,,,
IND-223,R75,2022-09-01,,REG,TRUE,46.7,46.7,,0,,
IND-223,R75,2023-12-31,,REG,TRUE,,,49.7,,,
IND-223,R75,2024-12-31,,REG,TRUE,,,52.6,,,
IND-223,R75,2025-12-31,,REG,TRUE,,,54.5,,,
IND-223,R75,2026-12-31,,REG,TRUE,,,56.5,,,
IND-223,R76,2022-09-01,,REG,TRUE,45.9,45.9,,0,,
IND-223,R76,2023-12-31,,REG,TRUE,,,48.9,,,
IND-223,R76,2024-12-31,,REG,TRUE,,,51.9,,,
IND-223,R76,2025-12-31,,REG,TRUE,,,53.9,,,
IND-223,R76,2026-12-31,,REG,TRUE,,,55.8,,,
IND-223,R84,2022-09-01,,REG,TRUE,48.9,48.9,,0,,
IND-223,R84,2023-12-31,,REG,TRUE,,,51.8,,,
IND-223,R84,2024-12-31,,REG,TRUE,,,54.6,,,
IND-223,R84,2025-12-31,,REG,TRUE,,,56.4,,,
IND-223,R84,2026-12-31,,REG,TRUE,,,58.3,,,
IND-223,R93,2022-09-01,,REG,TRUE,44.6,44.6,,0,,
IND-223,R93,2023-12-31,,REG,TRUE,,,47.7,,,
IND-223,R93,2024-12-31,,REG,TRUE,,,50.7,,,
IND-223,R93,2025-12-31,,REG,TRUE,,,52.7,,,
IND-223,R93,2026-12-31,,REG,TRUE,,,54.8,,,
IND-223,R94,2022-09-01,,REG,TRUE,44.2,44.2,,0,,
IND-223,R94,2023-12-31,,REG,TRUE,,,47.3,,,
IND-223,R94,2024-12-31,,REG,TRUE,,,50.4,,,
IND-223,R94,2025-12-31,,REG,TRUE,,,52.4,,,
IND-223,R94,2026-12-31,,REG,TRUE,,,54.4,,,
